,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217
114,10023,10513,9319,10513,9219,14011,9377,10360,12225,1829,9651,10605,8360,9391,0,9027,8717,12259,11005,10605,13390,12559,8508,10249,9199,11962,10228,10502,8384,11859,11325,12238,12238,8428,9259,11136,11136,11075,11075,0,9378,10476,12277,9185,10104,11136,11075,10564,9095,12356,11291,6399,10453,10551,10949,10708,13925,5362,11338,11339,11210,10453,11338,10576,0,10702,11212,11557,10702,10552,10981,10248,11051,11051,10318,14166,11338,11338,11780,10526,11358,11390,11210,11318,11023,11210,11276,10870,10830,0,11338,11078,10453,10125,10830,9301,10694,11838,11338,7069,6031,1381,5426,7186,1164,7497,160,7094,231,479,1497,74,1560,29381,0,4866,4135,4927,5575,8498,231,5720,5217,6378,6008,4727,5285,4768,4768,5001,74,4839,5285,1103,5110,4839,5257,965,4759,0,5257,4839,4913,6320,6320,5642,231,5331,5257,4768,15249,15115,14991,14684,12637,10730,15115,15249,15336,15078,15336,15346,15249,14649,0,15249,15346,15336,8894,8894,8346,15511,15511,15511,14392,14166,8407,16287,16557,12122,15511,15384,15237,16239,12646,12538,16001,15665,14492,0,15442,13016,11991,14166,14492,14194,14492,16580,15868,15442,13190,15511,15801,15368,15511,11880,16001,14194,15714,15851,16511,15851,15438,16580,0,14517,13783,12218
115,12830,13686,11510,13686,11492,16284,8908,12633,14498,5141,11924,12878,10633,11664,11058,0,10990,14532,13278,12878,15663,14832,10781,12522,11472,14235,12501,12804,10657,14132,13598,14511,14511,10701,11532,13409,13409,13348,13348,13348,0,12749,14550,11375,12377,13409,13348,12837,11368,14629,10549,7171,8279,8092,8972,8731,11472,6819,8880,8881,8752,8279,8880,8340,8784,0,8753,9099,8466,8575,8842,7790,8593,8593,7859,11007,8880,8880,9321,8557,8900,8931,8752,8860,8565,8752,8818,8411,8371,9912,0,8620,8279,8148,8371,9045,8438,9380,8880,10826,3499,4337,4679,2506,5107,9260,4713,2414,4784,4636,4453,4626,4516,29227,4534,0,2872,2737,1860,3482,4784,3096,1815,1699,991,2646,928,214,214,2384,4626,2214,928,5047,1709,2214,1856,4908,2226,1789,0,2214,1969,1641,1641,1783,4784,2062,1856,214,12909,12775,12651,12344,17005,12010,12775,12909,12996,12738,12996,13006,12909,12309,12996,0,13006,12996,10667,10667,3667,11994,11994,11994,9907,11007,10680,12771,11877,7442,11994,10704,10584,11559,7967,7858,12484,12148,9812,9559,0,8336,11818,11007,9812,9515,9812,13063,11188,10762,8510,11994,11148,10636,11994,7200,12484,9515,12197,11197,12994,11197,10785,13063,6869,0,11325,7539
116,12414,13269,11093,13269,11075,15868,11233,12217,14081,4733,11507,12462,10217,11247,10641,10883,0,14116,12862,12462,15246,14415,10364,12105,11055,13818,12084,12388,10240,13715,13181,14094,14094,10284,11115,12993,12993,12931,12931,12931,11153,0,14133,10959,11960,12993,12931,12420,10952,14213,13169,8256,10899,10712,11592,11351,14092,7280,11500,11501,11372,10899,11500,10960,11404,11086,0,11719,11086,11195,11462,10410,11213,11213,10479,9818,11500,11500,11941,11177,11520,11551,11372,11480,11185,11372,11438,11031,10991,12532,11500,0,10899,10768,10991,11665,11058,12000,11500,8446,1896,3229,6125,4790,4690,6880,3604,4698,3675,4219,3345,3517,3408,31847,3425,2756,0,792,1440,6102,3675,2006,1674,1981,3611,593,2336,2982,2982,876,3517,704,2336,4630,1568,704,1715,4491,624,1649,1715,0,788,1931,1931,1507,3675,1196,1715,2982,10901,10768,10643,10336,14769,12586,10768,10901,10989,10730,10989,10998,10901,10301,10989,10901,0,10989,10750,10750,5535,13757,13757,13757,15629,9818,10263,14534,13641,9311,13757,12468,13204,13322,9835,9727,14248,13911,11680,16719,12526,0,7643,9818,11680,11383,11680,14827,13229,12526,10378,13757,14124,14380,13757,9069,14248,11383,13961,14173,14758,14173,13761,14827,8737,15750,0,9407
117,12973,13829,11653,13829,11634,16427,11293,12776,14641,5331,12067,13021,10776,11806,11201,11442,11133,0,13421,13021,15805,14975,10924,12665,11615,14378,12644,12947,10799,14275,13741,14654,14654,10844,11675,13552,13552,13491,13491,13491,11712,12892,0,11518,12519,13552,13491,12980,11511,14772,12934,8815,10664,10477,11357,11116,13858,7901,11265,11266,11137,10664,11265,10725,11169,10851,11138,0,10851,10960,11227,10175,10978,10978,10245,9477,11265,11265,11706,10943,11285,11316,11137,11245,10950,11137,11203,10796,10756,12297,11265,11005,0,10533,10756,11430,10823,11765,11265,9044,1624,3788,7064,4555,5250,7478,4163,4463,4234,4779,3904,4077,3967,31613,3985,2521,598,0,1205,5867,4234,1032,1440,1747,3377,124,2101,2747,2747,768,4077,470,2101,5190,1333,470,1480,5051,389,1414,1480,470,0,1463,1463,1039,4234,961,1480,2747,10561,10427,10303,9996,15367,13146,10427,10561,10648,10390,10648,10658,10561,9961,10648,10561,10658,0,11310,11310,5715,13417,13417,13417,15288,9477,10822,14194,13300,9491,13417,12127,12969,12982,10015,9907,13907,13571,11861,16378,12185,10385,0,9477,11861,11563,11861,14486,12888,12185,10559,13417,13784,14039,13417,9249,13907,11563,13620,13833,14417,13833,13421,14486,8918,15410,13710,0
118,13517,14372,12196,14372,12178,16971,10888,13320,15184,4848,12610,13565,11320,12350,11744,11986,11676,15219,0,13565,16349,15518,11467,13208,12158,14921,13187,13491,11343,14818,14285,15197,15197,11387,12219,14096,14096,14034,14034,14034,12256,13435,15236,0,13063,14096,14034,13524,12055,15316,12528,9150,10258,10072,10951,10711,13452,7505,10859,10860,10731,10258,10859,10319,10764,10446,10733,11078,0,10554,10821,9769,10572,10572,9839,10087,10859,10859,11301,10537,10879,10911,10731,10839,10544,10731,10797,10391,10351,11892,10859,10599,10258,0,10351,11024,10417,11359,10859,9897,1761,4198,6659,3850,5794,6803,4574,3758,4645,5322,4314,4487,4377,31207,4395,2115,1451,794,0,5462,4645,1357,499,499,2971,1256,1695,2341,2341,993,4487,824,1695,5733,927,824,540,5595,744,495,540,824,647,0,526,583,4645,541,540,2341,11170,11037,10912,10606,19116,13989,11037,11170,11258,10999,11258,11268,11170,10570,11258,11170,11268,11258,0,12646,4392,12719,12719,12719,11980,10087,11366,13496,12602,8167,12719,11429,12657,12284,8691,8583,13209,12873,10537,11632,11487,9061,7912,0,10537,10239,10537,13788,11913,11487,9235,12719,13086,12709,12719,7925,13209,10239,12922,13135,13719,13135,12723,13788,7594,12105,12103,8263
119,13911,18011,13365,18011,11829,17219,10052,14102,15676,9466,13393,14347,11281,12288,11395,12769,12459,15710,14747,0,16597,16010,12250,13991,12941,15413,13970,17130,10913,15066,15067,15377,15377,11349,12432,14878,14878,14817,14817,14817,13425,14218,15728,13231,0,14878,14817,14306,12838,15807,11693,8315,9422,9236,10115,9875,12413,7019,10023,10024,9895,9422,10023,9484,9928,9610,9897,10242,9610,0,9986,8933,9736,9736,9003,11665,10023,10023,10465,9701,10043,10075,9895,10003,9708,9895,9961,9555,9515,11056,10023,9763,9422,9292,0,10189,9581,10523,10023,15152,6287,8663,5823,2589,9433,13586,9038,2496,9109,8961,8779,8951,8842,30371,8859,4493,6917,6463,5630,0,9109,6866,5549,5469,4374,6691,4973,4719,4719,6429,8951,6259,4973,9372,5754,6259,5508,9233,6271,5834,5508,6259,6015,5411,0,5553,9109,6107,5508,4719,15467,15334,15209,14902,23413,13153,15334,15467,15555,15296,15555,15564,15467,14867,15555,15467,15564,15555,11811,0,4325,9175,9175,9175,8224,11665,12149,9951,10554,8101,9175,11362,8901,10236,8625,8516,9665,9328,10470,7876,11421,8994,12477,11665,0,10173,10470,10244,11846,11421,9168,9175,9465,8953,9175,7858,9665,10173,9378,9515,10175,9515,9102,10244,7527,8349,8347,8197
120,9775,10265,9474,10265,9630,14423,9788,10659,12524,1581,10062,10904,8772,9802,9196,9438,9128,12558,11304,10904,0,12858,8919,10660,9610,12261,10674,10254,8795,12111,11624,12537,12537,8839,9702,11435,11435,11374,11374,11374,9533,10775,12576,9339,10515,0,11374,10863,9507,12655,11702,6810,10864,10962,11360,11120,14336,5773,11749,11750,11621,10864,11749,10987,11346,11113,11623,11968,11113,10963,0,10659,11462,11462,10729,13918,11749,11749,12191,10937,11769,11801,11621,11729,11434,11621,11687,11281,11241,12782,11749,11489,10864,10536,11241,0,11105,12249,11749,6821,5783,1133,5838,7360,932,7249,1490,7268,0,247,1249,1403,1312,29792,1329,5040,3887,4679,5327,8673,0,5472,4969,6552,6182,4479,5460,4942,4942,4753,1403,4591,5460,872,4862,4591,5009,733,4511,4943,5009,4591,4665,6494,6494,0,0,5083,5009,4942,15001,14867,14743,14436,12389,11141,14867,15001,15088,14830,15088,15098,15001,14401,15088,15001,15098,15088,9305,9305,0,15922,15922,15922,14803,13918,8818,16698,17740,12296,15922,16567,15648,17422,12820,12712,16412,16076,14666,13708,16626,13190,11743,13918,14666,0,14666,16991,16042,16626,13364,15922,16212,15779,15922,12054,16412,14368,16125,16262,16922,16262,15849,16991,11723,14928,14194,12392
121,13657,14513,12337,14513,12319,17111,12105,13460,15325,5261,12751,13705,11460,12491,11885,12127,11817,15359,14105,13705,16490,0,11608,13349,12299,15062,13328,13631,11484,14959,14425,15338,15338,11528,12359,14236,14236,14175,14175,14175,12396,13576,15377,12202,13204,14236,0,13664,12195,15456,13746,9499,11475,11289,12168,11928,14669,8524,12077,12077,11948,11475,12077,11537,11981,11663,11950,12295,11663,11771,12039,0,11789,11789,11056,8854,12077,12077,12518,11754,12096,12128,11948,12057,11762,11948,12014,11608,11568,13109,12077,11817,11475,11345,11568,12242,0,12576,12077,8973,1527,4472,7876,4775,6335,5855,4848,4683,4919,5463,4588,4761,4651,32424,4669,3332,1409,920,1605,6779,4919,0,1816,1736,4188,1033,2912,3558,3558,1222,4761,1281,2912,6275,2145,1281,1775,5735,1201,1842,1775,1281,1619,1720,1720,1296,0,1499,1775,3558,9938,9804,9679,9373,17883,13830,9804,9938,10025,9766,10025,10035,9938,9338,10025,9938,10035,10025,11994,11994,5446,0,12794,12794,14665,8854,11507,13571,12677,9221,12794,11504,13711,12359,9746,9637,13284,12948,11591,15755,11562,10115,6680,8854,11591,11294,0,13863,12265,11562,10289,12794,13161,13416,12794,8979,13284,11294,12997,13210,13794,13210,12798,13863,8648,14787,13157,9318
122,13469,14324,12148,14324,12130,17661,10494,13272,15136,4800,12562,13517,11272,12302,11696,11938,11628,15170,13916,13517,17039,15470,0,13160,12110,14873,13139,13443,11295,15508,14236,15149,15149,11339,12170,14048,14048,13986,13986,13986,12207,13387,15188,12014,13015,14048,13986,0,12007,15267,12135,8757,9864,9678,10557,10317,13058,7457,10466,10466,10338,9864,10466,9926,10370,10052,10339,10685,10052,10160,10428,9376,0,10179,9445,11494,10466,10466,10907,10143,10486,10517,10338,10446,10151,10338,10403,9997,9957,11498,10466,10206,9864,9734,9957,10631,10023,0,10466,10156,2264,4150,6265,3756,5745,8590,4525,3663,4596,5274,4266,4439,4329,30813,4347,1722,1710,1458,499,5068,4596,1860,0,415,2577,1484,1301,1948,1948,1222,4439,1052,1301,5685,534,1052,41,5546,1064,26,41,1052,808,442,442,499,4596,0,41,1948,11674,11540,11415,11109,16480,13596,11540,11674,11761,11502,11761,11771,11674,11073,11761,11674,11771,11761,12253,12253,4155,12482,0,12482,11493,11494,11318,13259,12365,7930,12482,11192,12170,12047,8454,8346,12972,12636,10300,11145,11250,8824,8416,11494,10300,10002,10300,0,11676,11250,8998,12482,12734,12222,12482,7688,12972,10002,12685,12783,13482,12783,12486,13551,7357,11618,12911,8026
123,13682,14537,12361,14537,12343,17136,11053,13485,15349,6388,12775,13730,11485,12515,11909,12151,11841,15384,14130,13730,16514,15683,11632,0,12324,15086,13352,13656,11508,14983,14450,15363,15363,11553,12384,14261,14261,14200,14200,14200,12421,13601,15402,12227,13228,14261,14200,13689,0,15481,12694,9316,10423,10237,11116,10876,13617,7670,11025,11025,10896,10423,11025,10485,10929,10611,10898,11243,10611,10719,10987,9935,10737,0,10004,10127,11025,11025,11466,10702,11044,11076,10896,11004,10710,10896,10962,10556,10516,12057,11025,10764,10423,10293,10516,11190,10582,11524,0,10101,1801,4845,6824,3890,5959,6843,5221,3798,5292,5487,4961,5134,5024,31372,5042,2280,1655,994,161,5627,5292,1397,664,0,3136,1460,1860,2506,2506,1198,5134,1028,1860,5899,1093,1028,705,5760,948,661,705,1028,852,821,821,84,5292,746,0,2506,11210,11077,10952,10646,19156,14154,11077,11210,11298,11039,11298,11308,11210,10610,11298,11210,11308,11298,12812,12812,4431,12759,12759,0,12020,10127,11531,13535,12642,8207,12759,11469,12697,12324,8731,8623,13249,12913,10577,11672,11527,9101,7952,10127,10577,10279,10577,13828,0,11527,9275,12759,13126,12749,12759,7965,13249,10279,12962,13175,13759,13175,12762,13828,7634,12145,12142,8303
124,11776,17142,11230,17142,9694,15084,7917,11967,13541,8597,11258,12212,9146,10154,9260,10634,10324,13575,12612,12212,14462,13875,10115,11856,0,13278,11835,14116,8778,12931,12932,13242,13242,9214,10297,12743,12743,12682,12682,12682,11290,12083,13593,11096,11711,12743,12682,12171,10703,0,9558,6180,7287,7101,7980,7740,10481,4884,7889,7889,7760,7287,7889,7349,7793,7475,7762,8107,7475,7583,7851,6799,7601,7601,0,13825,7889,7889,8330,7566,7908,7940,7760,7868,7574,7760,7826,7420,7380,8921,7889,7628,7287,7157,7380,8054,7446,8388,7889,0,6128,7794,3688,3280,8563,12716,8169,3188,8240,8092,7910,8082,7973,28236,7990,3585,5775,5321,4488,2491,8240,5724,4407,4327,0,5549,3832,3796,3796,5287,8082,5117,3832,8503,4612,5117,4367,8364,5129,4693,4367,5117,4873,4269,4269,4411,8240,4966,4367,0,15537,15404,15279,14973,20461,11018,15404,15537,15625,15366,15625,15635,15537,14937,15625,15537,15635,15625,9676,9676,6485,9866,9866,9866,0,13825,10014,10643,11246,10261,9866,13523,9593,10928,10785,10677,10356,10020,12631,8568,13581,11155,12279,13825,12631,12333,12631,10935,14007,0,11329,9866,10157,9644,9866,10019,10356,12333,10069,10206,10866,10206,9794,10935,9688,9041,10333,10357
125,0,14028,11852,14028,11834,16627,11493,12976,14840,5631,12266,13221,10976,12006,11400,11642,11332,14875,13621,13221,16005,15174,11123,12864,11814,0,12843,13147,10999,14474,13941,14853,14853,11043,11875,13752,13752,13690,13690,13690,11912,13091,14892,11718,12719,13752,13690,13180,11711,14972,0,9015,10863,10677,11556,11316,14057,8101,11465,11465,11336,10863,11465,10925,11369,11051,11338,11683,11051,11159,11427,10375,11177,11177,10444,0,11465,11465,11906,11142,11484,11516,11336,11445,11150,11336,11402,10996,10956,12497,11465,11205,10863,10733,10956,11630,11022,11964,11465,9344,0,3988,7264,4401,5450,6349,4363,4309,4434,4978,4104,4277,4167,31812,4184,2721,797,200,884,6405,4434,903,1435,1355,3576,0,2300,2946,2946,501,4277,669,2300,5389,1533,669,1394,5251,589,1461,1394,669,1006,1339,1339,915,4434,779,1394,2946,0,10298,10174,9867,18377,13345,10298,10432,10519,10261,10519,10529,10432,9832,10519,10432,10529,10519,11510,11510,4943,13288,13288,13288,15159,0,11022,14065,13171,8718,13288,11998,13208,12853,9242,9134,13778,13442,11088,16249,12056,9612,7174,9348,11088,10790,11088,14357,12759,12056,0,13288,13655,13911,13288,8476,13778,10790,13491,13704,14288,13704,13292,14357,8145,15281,12654,8814
126,13409,0,12088,14264,12070,17264,10097,13212,15721,5118,12502,13457,11212,12242,11636,11878,11568,15756,13856,13457,16642,16055,11359,13100,12050,15458,0,13383,11235,15111,14176,15423,15423,11279,12110,13988,13988,13926,13926,13926,12148,13327,15774,11954,12955,13988,13926,13415,11947,15853,11738,0,9468,9281,10161,9920,12662,7065,10069,10070,9941,9468,10069,9529,9973,9655,9942,10288,9655,9764,10031,8979,9782,9782,9048,11859,0,10069,10510,9746,10089,10120,9941,10049,9754,9941,10007,9600,9560,11101,10069,9809,9468,9337,9560,10234,9627,10569,10069,10390,3045,0,5868,3359,5685,8823,4844,3267,4915,5214,4585,4757,4648,30417,4665,1325,1944,1809,1280,4671,4915,2497,887,1149,2180,1717,0,1551,1551,1455,4757,1286,0,5625,780,1286,927,5486,1298,861,927,1286,1041,1091,1091,1233,4915,1134,927,1551,12026,0,11768,11461,17218,13199,11893,12026,12114,11855,12114,12123,12026,11426,12114,12026,12123,12114,11856,11856,4519,12847,12847,12847,11096,11859,0,13623,12730,8295,12847,11557,11773,12412,8819,8711,13337,13000,10664,10748,11615,9189,8768,11859,10664,10367,10664,13916,12041,11615,9363,0,12337,11825,12847,8053,13337,10367,13050,12386,13847,12386,12850,13916,7722,11221,12514,8391
127,12733,13588,0,13588,11394,16187,9120,12535,14400,5043,11826,12780,10536,11566,10960,11202,10892,14434,13180,12780,15565,14734,10683,12424,11374,14137,12403,0,10559,14034,13500,14413,14413,10603,11434,13312,13312,13250,13250,13250,11471,12651,14452,11278,12279,13312,13250,12739,11271,14531,10760,7382,0,8304,9183,8942,11684,6721,9091,9092,8963,8490,9091,8551,8995,8677,8964,9310,8677,8786,9053,8001,8804,8804,8071,11231,9091,0,9532,8769,9111,9142,8963,9071,8776,8963,9029,8622,8582,10123,9091,8831,8490,8359,8582,9256,8649,9591,9091,10728,3724,4239,0,2731,5009,9162,4615,2639,4686,4538,4355,4528,4418,29439,4436,214,2774,2639,2111,3694,4686,3320,1717,1923,1203,2548,830,0,0,2286,4528,2116,830,4949,1611,2116,1758,4810,2128,1691,1758,2116,1871,1865,1865,2007,4686,1964,1758,0,13133,13000,0,12569,16907,12221,13000,13133,13221,12962,13221,13231,13133,12533,13221,13133,13231,13221,10878,10878,3891,12218,12218,12218,10118,11231,10582,0,12102,7667,12218,10929,10795,11784,8191,8083,12709,12372,10036,9770,10987,8561,12043,11231,10036,9739,10036,13288,11412,10987,8734,12218,0,10847,12218,7425,12709,9739,12422,11409,13219,11409,10996,13288,7093,10243,11536,7763
128,12733,13588,11412,0,11394,16187,9120,12535,14400,5043,11826,12780,10536,11566,10960,11202,10892,14434,13180,12780,15565,14734,10683,12424,11374,14137,12403,12707,0,14034,13500,14413,14413,10603,11434,13312,13312,13250,13250,13250,11471,12651,14452,11278,12279,13312,13250,12739,11271,14531,10760,7382,8490,0,9183,8942,11684,6721,9091,9092,8963,8490,9091,8551,8995,8677,8964,9310,8677,8786,9053,8001,8804,8804,8071,11231,9091,9091,0,8769,9111,9142,8963,9071,8776,8963,9029,8622,8582,10123,9091,8831,8490,8359,8582,9256,8649,9591,9091,10728,3724,4239,4891,0,5009,9162,4615,2639,4686,4538,4355,4528,4418,29439,4436,214,2774,2639,2111,3694,4686,3320,1717,1923,1203,2548,830,0,0,2286,4528,2116,830,4949,1611,2116,1758,4810,2128,1691,1758,2116,1871,1865,1865,2007,4686,1964,1758,0,13133,13000,12875,0,16907,12221,13000,13133,13221,12962,13221,13231,13133,12533,13221,13133,13231,13221,10878,10878,3891,12218,12218,12218,10118,11231,10582,12995,0,7667,12218,10929,10795,11784,8191,8083,12709,12372,10036,9770,10987,8561,12043,11231,10036,9739,10036,13288,11412,10987,8734,12218,11359,0,12218,7425,12709,9739,12422,11409,13219,11409,10996,13288,7093,10243,11536,7763
129,12830,13686,11510,13686,0,16284,11387,12633,14498,5239,11924,12878,10633,11664,11058,11300,10990,14532,13278,12878,15663,14832,10781,12522,11472,14235,12501,12804,10657,0,13598,14511,14511,10701,11532,13409,13409,13348,13348,13348,11569,12749,14550,11375,12377,13409,13348,12837,11368,14629,13027,8672,10757,10571,0,11210,13951,7758,11358,11359,11230,10757,11358,10818,11263,10945,11231,11577,10945,11053,11320,10268,11071,11071,10338,9488,11358,11358,11800,0,11378,11410,11230,11338,11043,11230,11296,10890,10850,12391,11358,11098,10757,10626,10850,11523,10916,11858,11358,8951,1566,3645,7158,4648,0,7385,4021,4556,4092,4636,3761,3934,3824,31706,3842,2614,455,462,1211,5961,4092,1042,1533,1617,3470,262,2194,2840,2840,0,3934,388,2194,5047,1426,388,1573,4908,467,1507,1573,388,663,1601,1601,1177,4092,971,1573,2840,10571,10437,10313,10006,0,13003,10437,10571,10658,10400,10658,10668,10571,9971,10658,10571,10668,10658,11167,11167,5205,13427,13427,13427,15299,9488,10680,14204,13310,0,13427,12137,13470,12992,9505,9396,13917,13581,11350,16388,12196,9874,7313,9488,11350,11053,11350,14497,12898,12196,10048,13427,13794,14050,0,8738,13917,11053,13630,13843,14427,13843,13431,14497,8407,15420,13803,9077
130,9933,10423,9631,10423,9787,0,9945,10817,12681,1738,10219,11062,8929,9959,9353,9595,9286,12716,11462,11062,13958,13015,9076,10817,9768,12418,10831,10411,8952,12268,0,12694,12694,8997,9860,11593,11593,11531,11531,11531,9691,10933,12734,9497,10672,11593,11531,11021,9664,12813,11860,6968,11021,11119,11517,0,14494,5931,11907,11908,11779,11021,11907,11144,11504,11270,11780,12126,11270,11120,11549,10817,11620,11620,10886,14075,11907,11907,12348,11095,0,11958,11779,11887,11592,11779,11845,11438,11398,12939,11907,11647,11021,10694,11398,9870,11262,12407,11907,6978,5940,1290,5996,7518,1090,0,86,7426,158,405,1406,0,1469,29949,1487,5197,4044,4836,5484,8830,158,5630,5126,6710,6339,4637,5617,5100,5100,4910,0,4749,5617,1030,5020,4749,5167,891,4668,5100,5167,4749,4822,6652,6652,5551,158,5240,5167,5100,15158,15025,14900,14594,12547,0,15025,15158,15246,14987,15246,15256,15158,14558,15246,15158,15256,15246,9463,9463,8678,16079,16079,16079,14960,14075,8975,16856,17898,12454,0,16725,15806,17580,12978,12870,16569,16233,14823,13865,16783,13348,11900,14075,14823,14526,14823,17149,16199,16783,13521,16079,16370,15937,16079,0,16569,14526,16282,16419,17080,16419,16007,17149,11880,15085,14352,12550
131,13002,13858,11682,13858,11664,16456,0,12805,14670,5360,12096,13050,10805,11836,11230,11472,11162,14704,13450,13050,15835,15004,10953,12694,11644,14407,12673,12976,10829,14304,13770,0,14683,10873,11704,13581,13581,13520,13520,13520,11741,12921,14722,11547,12549,13581,13520,13009,11540,14801,12552,9174,10282,10096,10975,10735,0,7433,10883,10884,10755,10282,10883,10343,10788,10470,10756,11102,10470,10578,10845,9793,10596,10596,9863,9725,10883,10883,11325,10561,10903,0,10755,10863,10568,10755,10821,10415,10375,11916,10883,10623,10282,10151,10375,11048,10441,11383,10883,9073,1861,3817,6683,4173,5279,7507,0,4081,4264,4808,3933,4106,3996,31231,4014,2139,627,629,824,5486,4264,1280,1058,1365,2995,500,1719,2365,2365,238,4106,0,1719,5219,951,0,1098,5080,80,1032,1098,0,338,1472,1472,1414,4264,579,1098,2365,10808,10675,10550,10244,15396,13175,0,10808,10896,10637,10896,10906,10808,10208,10896,10808,10906,10896,11339,11339,5083,13665,13665,13665,11910,9725,10852,14441,13548,8859,13665,0,12587,13230,9383,9274,14155,13818,11228,11562,12433,9752,7550,9725,11228,10931,11228,14734,12604,12433,9926,13665,14031,14287,13665,8616,0,10931,13868,14081,14665,14081,13668,14734,8285,12035,13328,8955
132,13409,14264,12088,14264,12070,17264,10097,0,15721,5118,12502,13457,11212,12242,11636,11878,11568,15756,13856,13457,16642,16055,11359,13100,12050,15458,13079,13383,11235,15111,14176,15423,0,11279,12110,13988,13988,13926,13926,13926,12148,13327,15774,11954,12955,13988,13926,13415,11947,15853,11738,8360,9468,9281,10161,9920,12662,0,10069,10070,9941,9468,10069,9529,9973,9655,9942,10288,9655,9764,10031,8979,9782,9782,9048,11859,10069,10069,10510,9746,10089,10120,0,10049,9754,9941,10007,9600,9560,11101,10069,9809,9468,9337,9560,10234,9627,10569,10069,10390,3045,4469,5868,3359,5685,8823,4844,0,4915,5214,4585,4757,4648,30417,4665,1325,1944,1809,1280,4671,4915,2497,887,1149,2180,1717,0,1551,1551,1455,4757,1286,0,5625,780,1286,927,5486,1298,861,927,1286,1041,1091,1091,1233,4915,1134,927,1551,12026,11893,11768,11461,17218,13199,11893,0,12114,11855,12114,12123,12026,11426,12114,12026,12123,12114,11856,11856,4519,12847,12847,12847,11096,11859,11258,13623,12730,8295,12847,11557,0,12412,8819,8711,13337,13000,10664,10748,11615,9189,8768,11859,10664,10367,10664,13916,12041,11615,9363,12847,12337,11825,12847,8053,13337,0,13050,12386,13847,12386,12850,13916,7722,11221,12514,8391
133,9837,10327,9535,10327,10130,14923,10573,10721,0,1643,10563,10966,9272,10302,9697,9938,9629,12620,11366,10966,14166,12920,9420,11161,10111,12323,10736,10315,9295,12173,11686,12599,12599,0,9764,11497,11497,11436,11436,11436,9595,10837,12638,9401,11015,11497,11436,10925,10007,12717,12203,8148,11365,11463,11860,11620,14837,6274,0,12251,12122,11365,12250,11487,11847,11614,12123,12469,11614,11463,11893,11160,11963,11963,11230,13980,12250,12250,12691,11438,12270,12301,12122,0,11935,12122,12188,11781,11741,13282,12250,11990,11365,11037,11741,10498,11605,12750,12250,6883,5844,1195,5900,7422,60,7311,1552,7330,0,309,1311,1465,1374,30292,1391,5102,3948,4741,5389,8735,1623,5534,5031,6614,6244,4541,5522,5004,5004,4815,1465,4653,5522,0,4924,4653,5071,795,4573,5005,5071,4653,4727,6556,6556,5456,1623,5144,5071,5004,15063,14929,14805,14498,12451,11641,14929,15063,0,14892,15150,15160,15063,14463,15150,15063,15160,15150,9806,9806,8583,16422,16422,16422,15303,13980,9318,17199,17802,12358,16422,16629,16149,0,12882,12774,16913,16576,14728,14208,16688,13252,11805,13980,14728,14430,14728,17492,16104,16688,13426,16422,16713,16280,16422,12116,16913,14430,0,16762,17423,16762,16350,17492,11785,15428,14695,12454
134,13851,14706,12530,14706,12512,17127,9960,13654,15584,0,12944,13898,11654,12684,12078,12320,12010,15619,14298,13898,16505,15918,11801,13542,12492,15321,13521,13825,11677,14974,14618,15286,15286,11721,0,14430,14430,14368,14368,14368,12589,13769,15636,12396,13397,14430,14368,13857,12389,15716,11601,8223,9331,9144,10024,9783,12524,6928,9932,0,9804,9331,9932,9392,9836,9518,9805,10151,9518,9627,9894,8842,9645,9645,8911,11722,9932,9932,10373,9609,9952,9983,9804,9912,0,9804,9870,9463,9423,10964,9932,9672,9331,9200,9423,10097,9489,10432,9932,10753,2973,4418,5731,3222,6127,9187,4793,3130,4865,0,4534,4707,4597,30279,4615,1188,2225,2083,1144,4534,4865,2486,675,1088,2043,1999,768,1414,1414,1737,4707,1567,768,6067,0,1567,715,5928,1579,671,715,1567,1322,1030,1030,1172,4865,1415,715,1414,12382,12249,12124,11818,17167,13062,12249,12382,12470,0,12470,12480,12382,11782,12470,12382,12480,12470,11719,11719,4382,12710,12710,12710,10959,11722,11700,13486,12593,8158,12710,11420,11636,12275,0,8574,13200,12863,10527,10611,11478,9052,9124,11722,10527,10230,10527,13779,11904,11478,9225,12710,12200,11688,12710,7916,13200,10230,12913,0,13710,12249,12713,13779,7584,11084,12377,8254
